pressure1,pressure2,temperature
7372,18976,2102
7346,18979,2102
7366,18979,2102
7356,18979,2102
7377,18976,2102
7336,18979,2102
7351,18976,2102
7346,18979,2102
7366,18976,2102
7346,18976,2102
7361,18979,2102
7351,18976,2102
7361,18979,2102
7341,18976,2102
7366,18976,2102
7341,18976,2102
7356,18976,2102
7331,18976,2102
7351,18976,2102
7331,18979,2102
7356,18976,2102
7341,18979,2102
7366,18979,2102
7331,18976,2102
7325,18976,2102
7331,18976,2102
7346,18979,2102
7331,18979,2102
7372,18979,2102
7351,18979,2102
7361,18976,2102
7336,18979,2102
7346,18976,2102
7315,18982,2102
7341,18976,2102
7325,18979,2102
7331,18976,2102
7320,18979,2102
7351,18979,2102
7336,18979,2102
7356,18979,2102
7336,18979,2102
7341,18979,2102
7305,18976,2102
7336,18976,2102
7315,18979,2102
7331,18976,2102
7315,18976,2102
7341,18979,2102
7320,18976,2102
7325,18976,2102
7325,18979,2102
7356,18976,2102
7341,18979,2102
7346,18976,2102
7310,18976,2102
7331,18979,2102
7320,18979,2102
7336,18976,2102
7315,18976,2102
7341,18976,2102
7310,18976,2102
7315,18976,2102
7310,18976,2102
7341,18976,2102
7320,18979,2102
7336,18976,2102
7320,18976,2102
7336,18976,2102
7325,18979,2102
7315,18979,2102
7300,18979,2102
7331,18979,2103
7305,18976,2103
7325,18976,2103
7305,18979,2103
7315,18976,2103
7295,18976,2103
7320,18976,2103
7305,18979,2103
7310,18979,2103
7300,18976,2103
7325,18979,2103
7305,18979,2103
7305,18979,2103
7269,18979,2103
7300,18976,2103
7284,18979,2103
7295,18979,2102
7295,18976,2102
7320,18976,2102
7284,18979,2102
7295,18976,2102
7284,18979,2102
7310,18976,2102
7279,18976,2102
7305,18976,2103
7284,18979,2102
7315,18976,2102
7295,18979,2103
7300,18976,2103
7279,18979,2103
7295,18976,2102
7300,18973,2103
7300,18976,2102
7284,18979,2102
7315,18976,2102
7284,18979,2102
7300,18976,2102
7279,18979,2102
7310,18979,2102
7290,18976,2102
7300,18979,2102
7264,18979,2102
7290,18976,2102
7274,18979,2102
7290,18979,2102
7274,18976,2102
7290,18973,2102
7264,18979,2102
7290,18979,2102
7279,18976,2102
7290,18979,2102
7274,18979,2102
7300,18976,2102
7284,18979,2102
7295,18979,2102
7269,18979,2102
7290,18979,2102
7269,18979,2102
7290,18979,2102
7279,18979,2102
7300,18979,2102
7269,18976,2102
7284,18976,2102
7269,18979,2102
7295,18979,2102
7259,18979,2102
7274,18979,2102
7269,18979,2102
7284,18976,2102
7279,18976,2102
7295,18976,2102
7269,18976,2102
7279,18976,2102
7259,18976,2102
7279,18976,2102
7269,18976,2102
7274,18979,2102
7259,18976,2102
7284,18979,2102
7274,18979,2102
7295,18979,2102
7259,18976,2102
7274,18976,2102
7254,18976,2102
7274,18976,2102
7259,18979,2102
7274,18979,2102
7264,18976,2102
7279,18979,2102
7259,18979,2102
7274,18976,2103
7248,18976,2103
7274,18979,2103
7259,18976,2103
7274,18979,2102
7254,18976,2103
7279,18973,2102
7259,18976,2102
7269,18976,2103
7243,18979,2103
7269,18979,2103
7269,18979,2103
7279,18976,2103
7243,18979,2103
7264,18976,2103
7254,18976,2103
7259,18976,2103
7259,18976,2103
7274,18979,2103
7243,18976,2103
7264,18979,2103
7248,18973,2103
7269,18979,2103
7243,18979,2102
7269,18979,2103
7238,18976,2102
7248,18979,2102
7243,18979,2102
7264,18976,2102
7248,18979,2102
7264,18976,2102
7243,18976,2102
7243,18979,2102
7228,18979,2102
7238,18976,2102
7223,18979,2102
7243,18976,2102
7238,18976,2102
7259,18976,2102
7233,18979,2102
7238,18979,2102
7228,18979,2102
7259,18979,2102
7233,18976,2102
7243,18979,2102
7233,18979,2102
7254,18979,2102
7228,18979,2102
7248,18976,2102
7248,18979,2102
7248,18976,2102
7223,18976,2102
7243,18979,2102
7218,18979,2102
7238,18979,2102
7228,18976,2102
7248,18979,2102
7233,18976,2102
7259,18979,2102
7228,18979,2102
7243,18979,2102
7218,18979,2102
7233,18979,2102
7223,18979,2102
7248,18979,2102
7223,18979,2102
7238,18979,2102
7223,18979,2102
7238,18976,2102
7212,18976,2102
7233,18979,2102
7212,18979,2103
7228,18979,2103
7212,18979,2103
7238,18979,2103
7228,18979,2103
7233,18979,2103
7223,18979,2103
7238,18976,2103
7207,18976,2103
7223,18976,2103
7207,18976,2103
7228,18976,2103
7207,18976,2103
7233,18976,2103
7218,18976,2103
7223,18976,2103
7202,18976,2103
7218,18979,2103
7192,18976,2103
7218,18976,2103
7197,18979,2103
7233,18976,2103
7223,18976,2103
7233,18973,2103
7197,18976,2103
7212,18976,2103
7202,18979,2103
7233,18979,2103
7202,18976,2103
7223,18976,2103
7202,18976,2103
7228,18973,2103
7187,18976,2103
7207,18973,2103
7192,18976,2103
7207,18976,2103
7197,18976,2103
7218,18976,2103
7202,18979,2103
7202,18976,2103
7176,18976,2103
7202,18976,2103
7187,18976,2103
7212,18976,2103
7192,18976,2103
7202,18979,2103
7187,18979,2103
7207,18976,2103
7187,18976,2103
7207,18973,2103
7202,18976,2103
7202,18976,2103
7181,18976,2103
7207,18976,2103
7181,18979,2103
7197,18976,2103
7181,18976,2103
7187,18979,2103
7171,18976,2103
7192,18976,2103
7176,18976,2103
7181,18973,2103
7166,18979,2103
7192,18979,2103
7176,18979,2103
7202,18979,2103
7171,18979,2103
7202,18973,2103
7176,18976,2103
7181,18979,2103
7176,18976,2103
7197,18979,2103
7181,18976,2103
7202,18976,2103
7176,18976,2103
7187,18976,2103
7171,18979,2103
7202,18979,2103
7176,18976,2103
7181,18979,2103
7171,18979,2103
7187,18979,2103
7166,18979,2103
7197,18976,2103
7176,18976,2103
7192,18979,2103
7176,18979,2103
7192,18976,2103
7161,18976,2103
7176,18976,2103
7151,18979,2103
7187,18979,2103
7171,18976,2103
7187,18976,2103
7161,18979,2103
7176,18976,2103
7145,18979,2103
7171,18976,2103
7156,18979,2103
7171,18976,2103
7151,18976,2103
7176,18976,2103
7151,18979,2103
7156,18979,2103
7145,18979,2103
7181,18976,2103
7171,18979,2103
7161,18976,2103
7145,18979,2103
7176,18976,2103
7145,18976,2103
7171,18973,2103
7166,18976,2103
7166,18973,2103
7125,18979,2103
7151,18976,2103
7140,18976,2103
7161,18976,2103
7140,18979,2103
7156,18976,2103
7130,18976,2103
7156,18979,2103
7140,18976,2103
7166,18976,2103
7151,18976,2103
7166,18976,2103
7135,18976,2103
7161,18976,2103
7140,18976,2103
7145,18976,2103
7151,18976,2103
7161,18976,2103
7156,18976,2103
7176,18979,2103
7151,18976,2103
7151,18973,2103
7130,18976,2103
7166,18973,2103
7135,18976,2103
7145,18976,2103
7135,18979,2103
7145,18976,2103
7135,18976,2103
7161,18979,2103
7114,18976,2103
7145,18979,2103
7135,18979,2103
7145,18976,2103
7125,18979,2103
7135,18976,2103
7114,18976,2103
7130,18976,2103
7125,18976,2103
7135,18979,2103
7130,18973,2103
7151,18976,2103
7114,18979,2103
7140,18979,2103
7130,18979,2103
7140,18976,2103
7104,18979,2103
7120,18976,2103
7099,18979,2103
7125,18976,2103
7104,18976,2103
7130,18976,2103
7120,18976,2103
7140,18973,2103
7104,18979,2103
7120,18976,2103
7104,18976,2103
7109,18976,2103
7099,18976,2103
7130,18979,2103
7120,18979,2103
7130,18976,2103
7099,18976,2103
7120,18976,2103
7099,18979,2103
7120,18976,2103
7104,18979,2103
7130,18976,2103
7125,18979,2103
7130,18976,2103
7104,18976,2103
7120,18979,2103
7109,18976,2103
7130,18976,2103
7114,18976,2103
7130,18976,2103
7104,18973,2103
7125,18976,2103
7099,18976,2103
7120,18976,2103
7109,18979,2103
7130,18979,2103
7104,18976,2103
7130,18976,2103
7114,18976,2103
7120,18979,2103
7099,18979,2103
7125,18979,2103
7109,18979,2103
7114,18979,2103
7078,18979,2103
7099,18976,2103
7099,18976,2103
7125,18979,2103
7114,18979,2103
7120,18979,2103
7094,18979,2103
7104,18973,2103
7083,18979,2103
7109,18976,2103
7099,18976,2103
7120,18976,2103
7099,18979,2103
7109,18976,2103
7089,18979,2103
7099,18973,2103
7068,18979,2103
7089,18979,2103
7089,18979,2103
7104,18976,2103
7063,18976,2103
7089,18976,2103
7083,18976,2103
7078,18976,2103
7058,18976,2103
7089,18979,2103
7068,18979,2103
7078,18979,2103
7078,18973,2103
7104,18976,2103
7083,18979,2103
7094,18976,2103
7063,18979,2103
7089,18979,2103
7083,18979,2103
7089,18976,2103
7068,18976,2103
7073,18976,2103
7063,18979,2103
7094,18979,2103
7047,18979,2103
7089,18979,2103
7078,18979,2103
7089,18979,2103
7078,18979,2103
7094,18979,2103
7089,18979,2103
7078,18976,2103
7068,18979,2103
7099,18979,2103
7063,18976,2103
7083,18976,2103
7068,18979,2103
7083,18979,2103
7058,18979,2103
7078,18976,2103
7042,18976,2103
7068,18979,2103
7047,18976,2103
7068,18979,2103
7058,18979,2103
7078,18979,2103
7047,18979,2103
7063,18976,2103
7047,18976,2103
7083,18976,2103
7083,18979,2103
7078,18979,2103
7052,18979,2103
7052,18976,2103
7037,18979,2103
7063,18976,2103
7063,18979,2103
7078,18979,2103
7042,18976,2103
7058,18979,2103
7052,18976,2103
7063,18976,2103
7052,18976,2103
7068,18979,2103
7047,18979,2103
7058,18979,2103
7037,18976,2103
7052,18979,2103
7027,18979,2103
7052,18976,2103
7047,18976,2103
7068,18979,2103
7042,18976,2103
7047,18976,2103
7021,18976,2103
7058,18976,2103
7037,18979,2103
7042,18976,2103
7037,18979,2103
7047,18979,2103
7016,18979,2103
7037,18979,2103
7027,18976,2103
7042,18976,2103
7047,18976,2103
7052,18976,2103
7027,18976,2103
7037,18976,2103
7042,18979,2103
7058,18976,2103
7032,18976,2103
7058,18976,2103
7032,18979,2103
7047,18979,2103
7016,18976,2103
7042,18976,2103
7027,18979,2103
7042,18976,2103
7032,18976,2103
7052,18979,2103
7032,18976,2103
7037,18976,2103
7006,18976,2103
7027,18976,2103
7016,18976,2103
7047,18979,2103
7032,18976,2103
7037,18976,2103
7021,18976,2103
7042,18979,2103
7027,18976,2103
7032,18979,2103
7011,18976,2103
7021,18976,2103
7001,18979,2103
7021,18976,2103
7006,18976,2103
7021,18979,2103
7006,18979,2103
7021,18976,2103
7006,18976,2103
7032,18979,2103
7011,18976,2103
7016,18979,2103
6996,18979,2103
7021,18979,2103
7021,18979,2103
7032,18979,2103
7001,18979,2103
7016,18976,2103
6996,18976,2103
7016,18979,2103
7001,18979,2103
7021,18976,2103
6996,18979,2103
7016,18976,2103
7001,18976,2103
7011,18979,2103
7001,18976,2103
7032,18976,2103
7011,18979,2103
7016,18976,2103
7011,18979,2103
7027,18976,2103
7001,18976,2103
7032,18976,2103
7011,18979,2103
7032,18979,2103
7011,18976,2103
7027,18976,2103
7006,18976,2103
7016,18976,2103
7006,18979,2103
7037,18976,2103
7016,18979,2103
7027,18976,2103
7011,18979,2103
7027,18979,2103
6990,18979,2103
7001,18976,2103
7001,18979,2103
7006,18976,2103
6975,18976,2103
6996,18976,2103
6985,18979,2103
6996,18979,2103
6985,18976,2103
7016,18976,2103
6990,18979,2103
6990,18976,2103
6975,18979,2103
6980,18976,2103
6954,18979,2103
6996,18976,2103
6985,18979,2103
6990,18976,2103
6975,18979,2103
6996,18979,2103
6975,18976,2103
6975,18979,2103
6970,18979,2103
6996,18979,2103
6990,18979,2103
7001,18973,2103
6975,18979,2103
6980,18976,2103
6975,18976,2103
6990,18976,2103
6970,18976,2103
6990,18979,2103
6959,18976,2103
6970,18976,2103
6965,18976,2103
6990,18979,2103
6990,18976,2103
7006,18979,2103
6975,18979,2103
6990,18976,2103
6965,18979,2103
6985,18976,2103
6975,18976,2103
6996,18976,2103
6980,18976,2103
6996,18976,2103
6980,18976,2103
6990,18976,2103
6959,18976,2103
6980,18979,2103
6959,18976,2103
6970,18976,2103
6965,18979,2103
6990,18976,2103
6959,18976,2103
6965,18973,2103
6949,18979,2103
6970,18979,2103
6959,18979,2103
6975,18976,2103
6944,18976,2103
6965,18976,2103
6944,18979,2103
6959,18976,2103
6954,18976,2103
6970,18976,2103
6944,18979,2103
6959,18976,2103
6944,18976,2103
6954,18979,2103
6959,18979,2103
6975,18979,2103
6949,18979,2103
6959,18976,2103
6933,18979,2103
6954,18976,2103
6949,18979,2103
6965,18976,2103
6939,18979,2103
6959,18976,2103
6933,18979,2103
6944,18976,2103
6923,18979,2103
6954,18979,2103
6949,18979,2103
6975,18979,2103
6939,18979,2103
6954,18979,2103
6939,18979,2103
6949,18976,2103
6939,18976,2103
6965,18976,2103
6954,18976,2103
6949,18976,2103
6928,18976,2103
6954,18976,2103
6928,18979,2103
6949,18976,2103
6933,18976,2103
6949,18976,2103
6928,18976,2103
6939,18979,2103
6923,18979,2103
6949,18976,2103
6928,18976,2103
6949,18976,2103
6928,18979,2103
6949,18976,2103
6918,18976,2103
6923,18976,2103
6913,18979,2103
6933,18976,2103
6928,18976,2103
6933,18979,2103
6923,18976,2103
6944,18979,2103
6923,18979,2103
6928,18976,2103
6928,18976,2103
6944,18976,2103
6923,18979,2103
6949,18979,2103
6928,18976,2103
6933,18976,2103
6902,18976,2103
6928,18979,2103
6923,18976,2103
6939,18976,2103
6923,18976,2103
6933,18979,2103
6902,18979,2103
6923,18976,2103
6928,18976,2103
6965,18976,2103
6949,18979,2103
6954,18976,2103
6907,18976,2103
6923,18976,2103
6892,18976,2103
6928,18973,2103
6928,18979,2103
6944,18976,2103
6902,18976,2103
6923,18973,2103
6907,18976,2103
6923,18979,2103
6913,18976,2103
6933,18976,2103
6913,18976,2103
6939,18976,2103
6918,18979,2103
6928,18976,2103
6892,18973,2103
6918,18976,2103
6902,18979,2103
6918,18979,2103
6892,18976,2103
6902,18976,2103
6887,18976,2103
6902,18976,2103
6897,18976,2103
6923,18976,2103
6913,18976,2103
6902,18979,2103
6887,18979,2103
6918,18979,2103
6902,18976,2103
6923,18976,2103
6902,18976,2103
6913,18976,2103
6892,18976,2103
6923,18976,2103
6882,18979,2103
6907,18979,2103
6887,18979,2103
6913,18979,2103
6902,18979,2103
6913,18976,2103
6876,18976,2103
6887,18976,2103
6866,18976,2103
6892,18976,2103
6882,18976,2103
6892,18979,2103
6866,18976,2103
6897,18979,2103
6871,18976,2103
6902,18979,2103
6892,18976,2103
6913,18976,2103
6887,18979,2103
6902,18979,2103
6871,18976,2103
6887,18976,2103
6866,18976,2103
6892,18976,2103
6861,18979,2103
6887,18976,2103
6871,18976,2103
6882,18976,2103
6861,18976,2103
6876,18976,2103
6876,18979,2103
6892,18976,2103
6871,18976,2103
6876,18976,2103
6861,18976,2103
6892,18976,2103
6876,18979,2103
6897,18979,2103
6882,18979,2103
6887,18976,2103
6866,18976,2103
6882,18979,2103
6856,18979,2103
6887,18976,2103
6866,18979,2103
6887,18976,2103
6856,18979,2103
6882,18979,2103
6856,18976,2103
6876,18976,2103
6866,18979,2103
6887,18973,2103
6856,18976,2103
6866,18976,2103
6861,18976,2103
6887,18976,2103
6866,18976,2103
6876,18976,2103
6861,18979,2103
6876,18979,2103
6861,18976,2103
6866,18976,2103
6850,18976,2103
6876,18973,2103
6876,18976,2103
6871,18976,2103
6845,18979,2103
6866,18976,2103
6840,18976,2103
6871,18976,2103
6861,18979,2103
6882,18976,2103
6850,18976,2103
6871,18979,2103
6856,18979,2103
6871,18976,2103
6845,18976,2103
6866,18973,2103
6856,18976,2103
6871,18976,2103
6845,18979,2103
6861,18979,2103
6856,18976,2103
6876,18976,2103
6856,18979,2103
6871,18973,2103
6845,18979,2103
6856,18976,2103
6840,18976,2103
6861,18979,2103
6840,18979,2103
6856,18976,2103
6824,18979,2103
6850,18979,2103
6856,18979,2103
6856,18976,2103
6840,18976,2103
6850,18979,2103
6835,18976,2103
6845,18973,2103
6824,18979,2103
6850,18976,2103
6830,18976,2103
6845,18976,2103
6835,18976,2103
6856,18976,2103
6840,18976,2103
6845,18979,2103
6824,18976,2103
6845,18976,2103
6830,18976,2103
6856,18979,2103
6835,18976,2103
6856,18979,2103
6824,18979,2103
6845,18979,2103
6840,18979,2103
6845,18976,2103
6835,18979,2103
6845,18979,2103
6835,18979,2103
6845,18979,2103
6798,18976,2103
6814,18976,2103
6798,18976,2103
6830,18976,2103
6814,18976,2103
6830,18976,2103
6804,18976,2103
6819,18979,2103
6788,18976,2103
6819,18976,2103
6819,18979,2103
6856,18979,2103
6809,18979,2103
6814,18976,2103
6793,18979,2103
6819,18979,2103
6804,18979,2103
6830,18976,2103
6835,18979,2103
6850,18976,2103
6819,18976,2103
6819,18979,2103
6788,18976,2103
6814,18979,2103
6814,18976,2103
6835,18976,2103
6809,18979,2103
6814,18979,2103
6798,18979,2103
6824,18979,2103
6804,18976,2103
6824,18976,2103
6793,18979,2103
6809,18976,2103
6778,18976,2103
6814,18976,2103
6804,18976,2103
6830,18976,2103
6814,18979,2103
6835,18976,2103
6788,18976,2103
6798,18979,2103
6772,18979,2103
6798,18976,2103
6783,18979,2103
6809,18976,2103
6783,18976,2103
6809,18976,2103
6783,18976,2103
6798,18976,2103
6788,18976,2103
6809,18976,2103
6798,18976,2103
6804,18976,2103
6778,18979,2103
6793,18976,2103
6778,18976,2103
6788,18976,2103
6772,18979,2103
6804,18976,2103
6788,18979,2103
6793,18976,2103
6778,18976,2103
6798,18976,2103
6783,18976,2103
6793,18976,2103
6778,18976,2103
6788,18973,2103
6762,18979,2103
6772,18976,2103
6757,18979,2103
6788,18973,2103
6783,18979,2103
6778,18979,2103
6762,18979,2103
6788,18979,2103
6767,18979,2103
6788,18976,2103
6762,18976,2103
6788,18979,2103
6767,18976,2103
6804,18976,2103
6778,18979,2103
6778,18976,2103
6741,18979,2103
6762,18976,2103
6767,18976,2103
6804,18976,2103
6772,18976,2103
6788,18976,2103
6772,18979,2103
6778,18976,2103
6751,18976,2103
6778,18979,2103
6762,18976,2103
6788,18976,2103
6778,18979,2103
6783,18976,2103
6746,18976,2103
6772,18979,2103
6767,18979,2103
6783,18979,2103
6772,18979,2103
6783,18979,2103
6767,18979,2103
6767,18976,2103
6751,18976,2103
6762,18979,2103
6741,18976,2103
6767,18976,2103
6746,18979,2103
6778,18976,2103
6757,18979,2103
6772,18976,2103
6767,18979,2103
6767,18979,2103
6746,18976,2103
6767,18976,2103
6731,18979,2103
6751,18976,2103
6762,18976,2103
6783,18979,2103
6762,18976,2103
6778,18976,2103
6757,18976,2103
6736,18979,2103
6741,18976,2103
6778,18976,2103
6751,18976,2103
6746,18976,2103
6725,18976,2103
6741,18979,2103
6720,18976,2103
6741,18979,2103
6741,18976,2103
6772,18976,2103
6741,18979,2103
6757,18976,2103
6741,18979,2103
6762,18976,2103
6731,18979,2103
6757,18979,2103
6736,18976,2103
6746,18979,2103
6720,18979,2103
6741,18976,2103
6725,18976,2103
6731,18976,2103
6715,18976,2103
6736,18976,2103
6720,18976,2103
6741,18979,2103
6705,18976,2103
6731,18973,2103
6720,18976,2103
6746,18976,2103
6720,18976,2103
6736,18973,2103
6720,18976,2103
6731,18976,2103
6705,18976,2103
6731,18976,2103
6725,18976,2103
6746,18976,2103
6715,18979,2103
6725,18976,2103
6705,18979,2103
6720,18976,2103
6694,18979,2103
6715,18979,2103
6705,18979,2103
6725,18979,2103
6694,18976,2103
6710,18976,2103
6705,18979,2103
6731,18976,2103
6720,18976,2103
6725,18979,2103
6710,18979,2103
6710,18976,2103
6689,18979,2103
6715,18979,2103
6710,18979,2103
6710,18979,2103
6699,18976,2103
6715,18979,2103
6694,18979,2103
6710,18976,2103
6689,18979,2103
6715,18976,2103
6705,18979,2103
6715,18979,2103
6699,18979,2103
6720,18979,2103
6699,18979,2103
6720,18979,2103
6705,18979,2103
6715,18976,2103
6684,18979,2103
6699,18976,2103
6705,18976,2103
6710,18979,2103
6689,18979,2103
6715,18979,2103
6684,18979,2103
6699,18976,2103
6689,18976,2103
6705,18979,2103
6699,18979,2103
6710,18979,2103
6694,18976,2103
6710,18979,2103
6689,18979,2103
6694,18976,2103
6678,18979,2103
6705,18979,2103
6678,18979,2103
6694,18976,2103
6684,18979,2103
6705,18976,2103
6689,18976,2103
6715,18979,2103
6678,18976,2103
6689,18979,2103
6673,18979,2103
6699,18979,2103
6689,18976,2103
6699,18979,2103
6684,18979,2103
6689,18976,2103
6684,18976,2103
6705,18976,2103
6673,18976,2103
6684,18979,2103
6668,18976,2103
6673,18976,2103
6658,18976,2103
6689,18979,2103
6678,18976,2103
6684,18973,2103
6668,18976,2103
6689,18979,2103
6668,18979,2103
6694,18976,2103
6668,18979,2103
6684,18976,2103
6678,18979,2103
6699,18976,2103
6668,18979,2103
6689,18979,2103
6663,18979,2103
6684,18979,2103
6668,18976,2103
6694,18976,2103
6663,18976,2103
6673,18979,2103
6663,18979,2103
6663,18976,2103
6631,18976,2103
6668,18976,2103
6663,18976,2103
6684,18979,2103
6658,18979,2103
6673,18976,2103
6642,18976,2103
6684,18979,2103
6668,18976,2103
6668,18979,2103
6647,18979,2103
6658,18976,2103
6647,18976,2103
6684,18979,2103
6663,18979,2103
6658,18976,2103
6637,18976,2103
6673,18979,2103
6663,18979,2103
6684,18976,2103
6668,18976,2103
6678,18979,2103
6647,18979,2103
6647,18976,2103
6631,18976,2103
6647,18979,2103
6621,18979,2103
6647,18976,2103
6642,18979,2103
6663,18979,2103
6647,18976,2103
6647,18976,2103
6637,18976,2103
6652,18979,2103
6637,18979,2103
6647,18973,2103
6621,18979,2103
6637,18973,2103
6611,18976,2103
6647,18976,2103
6637,18979,2103
6658,18976,2103
6626,18976,2103
6637,18976,2103
6621,18979,2103
6637,18976,2103
6626,18976,2103
6647,18976,2103
6626,18976,2103
6658,18976,2103
6626,18976,2103
6637,18976,2103
6621,18979,2103
6637,18976,2103
6621,18976,2103
6647,18976,2103
6631,18976,2103
6631,18976,2103
6616,18979,2103
6631,18979,2103
6616,18976,2103
6631,18976,2103
6616,18979,2103
6642,18976,2103
6626,18979,2103
6631,18976,2103
6621,18979,2103
6642,18976,2103
6626,18976,2103
6637,18976,2103
6605,18976,2103
6621,18976,2103
6605,18979,2103
6642,18976,2103
6621,18979,2103
6637,18979,2103
6611,18979,2103
6621,18979,2103
6611,18976,2103
6621,18976,2103
6605,18979,2103
6626,18976,2103
6611,18979,2103
6637,18976,2103
6605,18979,2103
6631,18976,2103
6611,18979,2103
6621,18976,2103
6600,18976,2103
6621,18979,2103
6611,18979,2103
6626,18979,2103
6605,18979,2103
6611,18976,2103
6590,18976,2103
6621,18979,2103
